"TYP","MEA","BEVT","SUB","FREQUENCY","UNIT_MULT","obsTime","obsValue","process_id","load_datetime"
"2","2","1","6","A",NA,"1995",123.97,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"1996",121.84,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"1997",122,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"1998",120.59,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"1999",118.99,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2000",117.6,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2001",117.77,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2002",114.28,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2003",115.58,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2004",111.03,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2005",108.78,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2006",108.79,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2007",108.69,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2008",108.35,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2009",107.98,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2010",104.94,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2011",100.57,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2012",96.51,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2013",93.02,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2014",92.38,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2015",86.49,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","1","6","A",NA,"2016",89.43,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2001",1.09,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2002",1.12,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2003",1.22,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2004",1.25,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2005",1.31,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2006",1.31,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2007",1.39,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2008",1.36,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2009",1.41,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2010",1.42,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2011",1.39,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2012",1.39,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2013",1.39,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2014",1.35,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2015",1.35,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","2","2","8","A",NA,"2016",1.37,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2001",234522,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2002",229965,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2003",235531,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2004",229417,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2005",229080,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2006",218045,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2007",199581,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2008",176984,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2009",156906,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2010",144599,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2011",128692,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2012",113298,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2013",102655,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2014",93366,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2015",75861,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","1","1","3","A","3","2016",70628,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2001",64530,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2002",61870,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2003",64893,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2004",60863,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2005",60497,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2006",61721,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2007",63131,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2008",65170,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2009",67040,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2010",65721,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2011",63639,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2012",62214,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2013",61638,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2014",61992,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2015",58941,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","5","A","3","2016",61279,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1961",8089,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1962",8815,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1963",9070,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1964",9630,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1965",10562,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1966",9568,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1967",9690,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1968",11070,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1969",11166,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1970",12653,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1971",13120,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1972",14249,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1973",16384,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1974",16752,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1975",16284,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1976",15899,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1977",17724,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1978",18802,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1979",15402,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1980",14817,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1981",16325,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1982",17455,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1983",17888,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1984",17311,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1985",18764,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1986",20147,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1987",18997,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1988",20275,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1989",21488,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1990",21629,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1991",20232,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1992",19450,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1993",20511,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1994",24284,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1995",22934,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1996",23055,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1997",24713,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1998",26518,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","1999",26298,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2000",24869,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2001",27665,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2002",29008,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2003",31629,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2004",32925,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2005",34996,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2006",35493,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2007",37477,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2008",38841,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2009",35912,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2010",35825,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2011",36844,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2012",35571,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2013",36161,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2014",34784,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2015",34399,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","3","13","A","3","2016",35581,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2001",13.5,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2002",13.39,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2003",13.44,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2004",13.73,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2005",13.81,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2006",13.95,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2007",14.62,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2008",14.51,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2009",14.74,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2010",15.07,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2011",14.88,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2012",15.03,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2013",14.3,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2014",14.25,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2015",14.36,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"2","2","2","7","A",NA,"2016",14.47,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1945",20638,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1946",21749,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1947",26085,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1948",25794,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1949",30410,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1950",32021,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1951",35772,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1952",39488,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1953",41616,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1954",44772,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1955",48112,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1956",49112,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1957",47598,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1958",48909,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1959",48157,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1960",50218,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1961",51184,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1962",52017,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1963",53656,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1964",56566,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1965",59486,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1966",60778,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1967",63528,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1968",66815,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1969",70211,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1970",73552,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1971",76849,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1972",78762,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1973",82550,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1974",89965,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1975",92238,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1976",91295,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1977",92586,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1978",92368,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1979",90649,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1980",92745,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1981",91940,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1982",92929,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1983",89233,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1984",87429,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1985",81188,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1986",83112,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1987",81527,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1988",84133,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1989",85819,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1990",86019,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1991",84257,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1992",79008,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1993",75714,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1994",76403,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1995",76602,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1996",75715,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1997",76535,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1998",76237,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","1999",75607,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2000",76097,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2001",77861,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2002",75162,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2003",78767,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2004",75573,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2005",75075,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2006",76388,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2007",77849,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2008",79496,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2009",81148,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
"1","1","1","6","A","3","2010",79736,"4c5ef369-dbd0-4f7e-a998-56c232d7b6d9",2024-07-03 15:00:53.969988
