SA2_SUA_Key,SA2_MAINCODE_2016,SA2_5DIGITCODE_2016,SA2_NAME_2016,SUA_CODE_2016,SUA_NAME_2016,SA2_SUA_Date
f2a3f1ebadb479cf0c257b020ecf1552,306021157,31157,Woree,3003,Cairns,2024-07-10
01e573602db193ebd1ed27d7aabb9548,306031158,31158,Babinda,3000,Not in any Significant Urban Area (Qld),2024-07-10
05be5d371b9b497961531eb17a7e26bc,306031159,31159,Innisfail,3000,Not in any Significant Urban Area (Qld),2024-07-10
ea33459d67a917d63d907c843fbf6f18,306031160,31160,Johnstone,3000,Not in any Significant Urban Area (Qld),2024-07-10
58bbed6bf245fea40826973c118ac55d,306031161,31161,Tully,3000,Not in any Significant Urban Area (Qld),2024-07-10
0580af916a6d68d4917d1d540a719b90,306031162,31162,Wooroonooran,3000,Not in any Significant Urban Area (Qld),2024-07-10
fe2c3f6413af849bb902ac4a374a4dab,306031163,31163,Yarrabah,3000,Not in any Significant Urban Area (Qld),2024-07-10
9cc0c7d87bafffef2adac7c5d235dd70,306041164,31164,Daintree,3000,Not in any Significant Urban Area (Qld),2024-07-10
ce466ac128a78379221ab1c694cab4ba,306041165,31165,Port Douglas,3000,Not in any Significant Urban Area (Qld),2024-07-10
548e793bd8b7302407789ce979b3a200,306051166,31166,Atherton,3000,Not in any Significant Urban Area (Qld),2024-07-10
042da6201cc8e6d0ff3f80b4ada44c6f,306051167,31167,Herberton,3000,Not in any Significant Urban Area (Qld),2024-07-10
74c52e86b9f5564f54dd2c543c5ccf9d,306051168,31168,Kuranda,3000,Not in any Significant Urban Area (Qld),2024-07-10
440b8908f9e96f9f97abde6981ee5bfd,306051169,31169,Malanda - Yungaburra,3000,Not in any Significant Urban Area (Qld),2024-07-10
306dc0e6cd7a2599fd9bf81bf7dd783d,306051170,31170,Mareeba,3000,Not in any Significant Urban Area (Qld),2024-07-10
f5e71b3bae76cfddf7229b0845ace3dd,307011171,31171,Balonne,3000,Not in any Significant Urban Area (Qld),2024-07-10
8f9df9c556eb13456cddec546eb9ba2f,307011172,31172,Chinchilla,3000,Not in any Significant Urban Area (Qld),2024-07-10
3634127e9ef55ec703b901ac8ff9b687,307011173,31173,Goondiwindi,3000,Not in any Significant Urban Area (Qld),2024-07-10
490c9d46deab82c2f15acad1ab4f630e,307011174,31174,Inglewood - Waggamba,3000,Not in any Significant Urban Area (Qld),2024-07-10
540f7565a5966d61ace17846e072ef8e,307011175,31175,Miles - Wandoan,3000,Not in any Significant Urban Area (Qld),2024-07-10
b6e42828752f0be7b28cfb09f843888b,307011176,31176,Roma,3000,Not in any Significant Urban Area (Qld),2024-07-10
08252b15d83290f49ca6e16bd58a0159,307011177,31177,Roma Region,3000,Not in any Significant Urban Area (Qld),2024-07-10
a5707f86895640d594fddb6b5123f274,307011178,31178,Tara,3000,Not in any Significant Urban Area (Qld),2024-07-10
21a609ffc2ef79ccb30fb24bbd62a81e,307021179,31179,Crows Nest - Rosalie,3000,Not in any Significant Urban Area (Qld),2024-07-10
c5349f39b8c3fd7067a417cb247b2fe4,307021180,31180,Jondaryan,3000,Not in any Significant Urban Area (Qld),2024-07-10
d42067019052ead88497c96d0e38ec72,307021181,31181,Millmerran,3000,Not in any Significant Urban Area (Qld),2024-07-10
5a56ca66fc8e1140e1a965e0b3a17f8e,307021182,31182,Pittsworth,3000,Not in any Significant Urban Area (Qld),2024-07-10
b8cb3eb38fb16a71fedc9a5e3e2c9fba,307021183,31183,Wambo,3000,Not in any Significant Urban Area (Qld),2024-07-10
1a1c8b73b4939f37547a83baf55b0702,307031184,31184,Clifton - Greenmount,3000,Not in any Significant Urban Area (Qld),2024-07-10
bde8df8ff1e1f78a357d8e0366448f2c,307031185,31185,Southern Downs - East,3000,Not in any Significant Urban Area (Qld),2024-07-10
8e2b6087cd63ce73ed2f2c71cf04beca,307031186,31186,Southern Downs - West,3000,Not in any Significant Urban Area (Qld),2024-07-10
ed9d6c5ea088a41f0eb2853b625ffb6a,307031187,31187,Stanthorpe,3000,Not in any Significant Urban Area (Qld),2024-07-10
62a75566f1c1169e0981668916c6d76d,307031188,31188,Stanthorpe Region,3000,Not in any Significant Urban Area (Qld),2024-07-10
70cb0e706201410499105c5264da17ac,307031189,31189,Warwick,3017,Warwick,2024-07-10
72254366021e02ec33eb0e38d81ce0e1,308011190,31190,Central Highlands - East,3000,Not in any Significant Urban Area (Qld),2024-07-10
6280130de0ee10b30e94303a4339babf,308011191,31191,Central Highlands - West,3000,Not in any Significant Urban Area (Qld),2024-07-10
a0711a7b7fec1f8128faceae9041ff66,308011192,31192,Emerald,3004,Emerald,2024-07-10
1e2fd0bc04867c33c2963a603e955357,308031205,31205,Berserker,3013,Rockhampton,2024-07-10
f0923804fced217bf9925e6bcc1be26c,308031206,31206,Bouldercombe,3000,Not in any Significant Urban Area (Qld),2024-07-10
aaa327fa40cf2f78d93c1d5d3044c7ed,308031207,31207,Emu Park,3000,Not in any Significant Urban Area (Qld),2024-07-10
88c94de290074c6a8531f19104b8a850,308031208,31208,Frenchville - Mount Archer,3013,Rockhampton,2024-07-10
1c7f3bccc3afa19e348c1fc556de0f0e,308031209,31209,Glenlee - Rockyview,3013,Rockhampton,2024-07-10
68eb856b85da9fd2d6d5da266b550b67,308031210,31210,Gracemere,3013,Rockhampton,2024-07-10
430db7a61149490407176479037933e3,308031211,31211,Lakes Creek,3013,Rockhampton,2024-07-10
9733dc4d9164c5d12316d64d2160ac4c,308031212,31212,Mount Morgan,3000,Not in any Significant Urban Area (Qld),2024-07-10
f109eaea5e7fdbc97652f83c5410c527,308031213,31213,Norman Gardens,3013,Rockhampton,2024-07-10
1c2b1000d17c1227f76ad9dcae375fec,308031214,31214,Park Avenue,3013,Rockhampton,2024-07-10
daf03b298bc4749c116a44ea397dfb66,308031215,31215,Parkhurst - Kawana,3013,Rockhampton,2024-07-10
32f6a467da9eef103db3bdfb574a4b5f,308031216,31216,Rockhampton - West,3013,Rockhampton,2024-07-10
184cea9f4c8267477fd346445969ac0c,308031217,31217,Rockhampton City,3013,Rockhampton,2024-07-10
b75e462f51f6cd41ab9975f4de8f6a91,308031218,31218,Rockhampton Region - East,3000,Not in any Significant Urban Area (Qld),2024-07-10
eb02c13a22199613f2c78743de3fc979,308031219,31219,Rockhampton Region - North,3000,Not in any Significant Urban Area (Qld),2024-07-10
d4e349d08278fcae90bf211c17178b15,308031220,31220,Rockhampton Region - West,3000,Not in any Significant Urban Area (Qld),2024-07-10
f47891a5fcdc684fc060b7cc3f092eb5,308031221,31221,Shoalwater Bay,3000,Not in any Significant Urban Area (Qld),2024-07-10
f50255ff166c0a7a1071d7deb97b349c,308031222,31222,The Range - Allenstown,3013,Rockhampton,2024-07-10
01d27b60e8cc857912dadee55dcd5904,308031223,31223,Yeppoon,3018,Yeppoon,2024-07-10
fa31aa3fd8e9a58966d9772caf4107a0,308041528,31528,Banana,3000,Not in any Significant Urban Area (Qld),2024-07-10
d20d6aeb55f07ba44b267964098457d6,308041529,31529,Biloela,3000,Not in any Significant Urban Area (Qld),2024-07-10
166e197e9ef97a9096a2ef52a1f9b3d6,308051530,31530,Agnes Water - Miriam Vale,3000,Not in any Significant Urban Area (Qld),2024-07-10
35bece3252f909f39b814fd9897acc4b,308051531,31531,Boyne Island - Tannum Sands,3005,Gladstone - Tannum Sands,2024-07-10
c4b11ac0604830c4c85ea9166ef4ce9d,308051532,31532,Callemondah,3005,Gladstone - Tannum Sands,2024-07-10
e1790a080f3a538be0b5dd8ec80b158c,308051533,31533,Clinton - New Auckland,3005,Gladstone - Tannum Sands,2024-07-10
d1712448736386f16c60a7e1ddedb851,308051534,31534,Gladstone,3005,Gladstone - Tannum Sands,2024-07-10
46d3cba5e9cf090532c82a93468d9c2e,308051535,31535,Gladstone Hinterland,3000,Not in any Significant Urban Area (Qld),2024-07-10
c3f18f8a62521995938a2cae3b73b4d9,308051536,31536,Kin Kora - Sun Valley,3005,Gladstone - Tannum Sands,2024-07-10
ff84609f1103137815d2f49e91aa2319,308051537,31537,South Trees,3005,Gladstone - Tannum Sands,2024-07-10
fb9f69ad1020e545192c991c52b6ab8b,308051538,31538,Telina - Toolooa,3005,Gladstone - Tannum Sands,2024-07-10
3d8a1aba6a3786903b6c03e1282a3f98,308051539,31539,West Gladstone,3005,Gladstone - Tannum Sands,2024-07-10
092771847f2582f2b797dc5d8922100b,309011224,31224,Broadbeach Waters,3006,Gold Coast - Tweed Heads,2024-07-10
cb5d19d964bdece1d309688a97b84ea4,309011225,31225,Burleigh Heads,3006,Gold Coast - Tweed Heads,2024-07-10
7f2de33d72bc8d20e477dd830d32422b,309011226,31226,Burleigh Waters,3006,Gold Coast - Tweed Heads,2024-07-10
bf760b17964c712e83104f3c4e1c9146,309011227,31227,Mermaid Beach - Broadbeach,3006,Gold Coast - Tweed Heads,2024-07-10
a14ed0f30b41bf8fd198b2bf5c82ef8b,309011228,31228,Mermaid Waters,3006,Gold Coast - Tweed Heads,2024-07-10
c61ffca84c5552649b154d48c1800bb7,309011229,31229,Miami,3006,Gold Coast - Tweed Heads,2024-07-10
94bd9436e3d05a32cbb7edc26098e7e7,309021230,31230,Coolangatta,3006,Gold Coast - Tweed Heads,2024-07-10
483a90feebef773498eaa8d6cdeba609,309021231,31231,Currumbin - Tugun,3006,Gold Coast - Tweed Heads,2024-07-10
193b950ce0508896ae4858b5147f1c04,309021232,31232,Currumbin Waters,3006,Gold Coast - Tweed Heads,2024-07-10
5e53d1df18b492636d5287f9a0882556,309021233,31233,Elanora,3006,Gold Coast - Tweed Heads,2024-07-10
f61209c81bac69f0756fd857bcd24acf,309021234,31234,Palm Beach,3006,Gold Coast - Tweed Heads,2024-07-10
aa1df21eee5cedbaa917e0605cfe85ce,309031235,31235,Arundel,3006,Gold Coast - Tweed Heads,2024-07-10
6ab863083eca066439fbf5efc9d6fde5,309031236,31236,Biggera Waters,3006,Gold Coast - Tweed Heads,2024-07-10
486282ac29acbfa635bbc1246e04a49c,309031237,31237,Coombabah,3006,Gold Coast - Tweed Heads,2024-07-10
33254255386855ea8b0d106f3f0f2065,309031238,31238,Labrador,3006,Gold Coast - Tweed Heads,2024-07-10
354816007086ee4f1154f7f974fdf756,309031239,31239,Paradise Point - Hollywell,3006,Gold Coast - Tweed Heads,2024-07-10
7118defd2c87a2917fd4d4bc6ba57899,309031240,31240,Runaway Bay,3006,Gold Coast - Tweed Heads,2024-07-10
de0db6cf464d052933ae82afb30b3817,309041241,31241,Guanaba - Springbrook,3000,Not in any Significant Urban Area (Qld),2024-07-10
769d1e0e763d1d0438f54859c253f338,309041242,31242,Tamborine - Canungra,3000,Not in any Significant Urban Area (Qld),2024-07-10
bca83271e656d843a06099b18e70bd6d,309051243,31243,Currumbin Valley - Tallebudgera,3006,Gold Coast - Tweed Heads,2024-07-10
0688344f63362fc60f0bbdb94b58f3ba,309051244,31244,Mudgeeraba - Bonogin,3006,Gold Coast - Tweed Heads,2024-07-10
934272a6755f1a083597d5b5abfd2480,309051245,31245,Reedy Creek - Andrews,3006,Gold Coast - Tweed Heads,2024-07-10
8f9c078c432167fad037a8392fd2c9fb,309061246,31246,Carrara,3006,Gold Coast - Tweed Heads,2024-07-10
5595b03ae2e542bd445a0c2fefe72eea,309061247,31247,Highland Park,3006,Gold Coast - Tweed Heads,2024-07-10
dec5af3b72d70db9eed5d2cdcef9654e,309061248,31248,Nerang - Mount Nathan,3006,Gold Coast - Tweed Heads,2024-07-10
562f8eded7729b19ed0249e67c471f8b,309061249,31249,Pacific Pines - Gaven,3006,Gold Coast - Tweed Heads,2024-07-10
f7e82de65b963663ad238c672fae231a,309061250,31250,Worongary - Tallai,3006,Gold Coast - Tweed Heads,2024-07-10
a455c380f2f9325588e370e3152c473e,309071251,31251,Coomera,3006,Gold Coast - Tweed Heads,2024-07-10
eb721567427f328eb219095152ab4d3f,309071252,31252,Helensvale,3006,Gold Coast - Tweed Heads,2024-07-10
085ad41e96706da45ea6f8ea666c6ecb,309071253,31253,Hope Island,3006,Gold Coast - Tweed Heads,2024-07-10
4a4aa271000f57edcacb5f65bd072d6c,309071254,31254,Jacobs Well - Alberton,3006,Gold Coast - Tweed Heads,2024-07-10
be5967dce64631e63227211ad74ffec0,309071255,31255,Ormeau - Yatala,3006,Gold Coast - Tweed Heads,2024-07-10
4093411a39fea6a7512c1a89883cc717,309071256,31256,Oxenford - Maudsland,3006,Gold Coast - Tweed Heads,2024-07-10
98ac6bfb1b0376e58686e3defd84c931,309071257,31257,Pimpama,3006,Gold Coast - Tweed Heads,2024-07-10
22928382b4c5cf1d1412446aca93b97e,309071258,31258,Upper Coomera - Willow Vale,3006,Gold Coast - Tweed Heads,2024-07-10
1a7104814d6dd98b77a3944966ea4bde,309081259,31259,Clear Island Waters,3006,Gold Coast - Tweed Heads,2024-07-10
9d239081b5b441c70987ac813978a88e,309081260,31260,Merrimac,3006,Gold Coast - Tweed Heads,2024-07-10
b5da8454c915627af147879e66723d64,309081261,31261,Robina,3006,Gold Coast - Tweed Heads,2024-07-10
5eb783af821a845f68c89c607becd70a,309081262,31262,Varsity Lakes,3006,Gold Coast - Tweed Heads,2024-07-10
68118ad8e352dd96e2c1cc29bcc0e1f9,309091263,31263,Ashmore,3006,Gold Coast - Tweed Heads,2024-07-10
b809963e00582f135195aa39a55c74b9,309091264,31264,Molendinar,3006,Gold Coast - Tweed Heads,2024-07-10
357b4f3777b9db200a1a6a018500901b,309091265,31265,Parkwood,3006,Gold Coast - Tweed Heads,2024-07-10
84e40c4e4285cb4c1c2439077141ca34,309091540,31540,Southport - North,3006,Gold Coast - Tweed Heads,2024-07-10
2fa08a4bd5a3a174255259ea3ef8fa4d,309091541,31541,Southport - South,3006,Gold Coast - Tweed Heads,2024-07-10
f3a0f14a5a2efe1c779c230c4caedbf2,309101267,31267,Benowa,3006,Gold Coast - Tweed Heads,2024-07-10
3e1e7e8efb8a3691ab329d597f4aa12e,309101268,31268,Bundall,3006,Gold Coast - Tweed Heads,2024-07-10
69dae579a60d0178ebdb9b3b2fc4c140,309101269,31269,Main Beach,3006,Gold Coast - Tweed Heads,2024-07-10
68c4b79b02384fbe940058c96a00bd3b,309101270,31270,Surfers Paradise,3006,Gold Coast - Tweed Heads,2024-07-10
ab2a3dc93dd81e8e3aca9153ea4d8b26,310011271,31271,Darra - Sumner,3001,Brisbane,2024-07-10
f4b1c7d8494e1607767e5777fdc10baf,310011272,31272,Durack,3001,Brisbane,2024-07-10
09ef91bd0f4c4f0f19ecf3d25ad99d65,310011273,31273,Forest Lake - Doolandella,3001,Brisbane,2024-07-10
1d533f4215fef2f6e349cfaabd2781fa,310011274,31274,Inala - Richlands,3001,Brisbane,2024-07-10
182c5663bb1205b6469d0e45bf55e92e,310011275,31275,Oxley (Qld),3001,Brisbane,2024-07-10
598715f8b0454667c23f105567606918,310011276,31276,Wacol,3001,Brisbane,2024-07-10
edb27258a37d2a171d252b3e74b01883,310021277,31277,Boonah,3000,Not in any Significant Urban Area (Qld),2024-07-10
3a40aae4dcb290d6d2c4b7778ac5d1f6,310021278,31278,Esk,3000,Not in any Significant Urban Area (Qld),2024-07-10
84804f26f54b6fd75e060272107fe6d4,310021279,31279,Lake Manchester - England Creek,3000,Not in any Significant Urban Area (Qld),2024-07-10
be7e06a12ad005060c5826bc0dddb33c,310021280,31280,Lockyer Valley - East,3000,Not in any Significant Urban Area (Qld),2024-07-10
56ec050db975b5bf237fe93a6cb88553,310021281,31281,Lowood,3000,Not in any Significant Urban Area (Qld),2024-07-10
fc8f5a8dee28dc6b6ce2f8f0863fb5cc,310021282,31282,Rosewood,3001,Brisbane,2024-07-10
c99252b6ff4c3c869413d289d0b34bae,310031283,31283,Brassall,3001,Brisbane,2024-07-10
033b836e9d193b8ff5869adaa0e3819e,310031284,31284,Bundamba,3001,Brisbane,2024-07-10
98a810b05779c5f92fbe85f4f05b37c6,310031285,31285,Churchill - Yamanto,3001,Brisbane,2024-07-10
409fef11f74c1943ef8e02abbd4342cc,310031286,31286,Ipswich - Central,3001,Brisbane,2024-07-10
057675540d5e3dc2568113c0d97ac7d2,310031287,31287,Ipswich - East,3001,Brisbane,2024-07-10
93a71d53a58e6c3fed4cb3ee6b5586e9,310031288,31288,Ipswich - North,3001,Brisbane,2024-07-10
6ab4f0ad03e1a965274a7901f6a9b51d,310031289,31289,Karalee - Barellan Point,3001,Brisbane,2024-07-10
82e48c266df97d740bab157492ad844f,310031290,31290,Karana Downs,3001,Brisbane,2024-07-10
39509e577b5c336889252dd0dfb22699,310031291,31291,Leichhardt - One Mile,3001,Brisbane,2024-07-10
a3137d9e47131a1296961b72a9f7366d,310031292,31292,North Ipswich - Tivoli,3001,Brisbane,2024-07-10
4e5efa3b78da15ffdda5ef76d992b299,310031293,31293,Raceview,3001,Brisbane,2024-07-10
e419d140ec15583f8841fd061c2ccf1c,310031294,31294,Ripley,3001,Brisbane,2024-07-10
f9d4a2e826b5e6380e4b5e63cf5332ed,310031295,31295,Riverview,3001,Brisbane,2024-07-10
57707491e233047ff311147c993aa34c,310041296,31296,Bellbird Park - Brookwater,3001,Brisbane,2024-07-10
57b9a04164c07e148b307668255d039d,310041297,31297,Camira - Gailes,3001,Brisbane,2024-07-10
5866a85c799b370f4acfc23d664913ee,310041298,31298,Carole Park,3001,Brisbane,2024-07-10
30de7cf925f66fd475bd0c0a086188d0,310041299,31299,Collingwood Park - Redbank,3001,Brisbane,2024-07-10
3163257256d2bc79e343157af33f5733,310041300,31300,Goodna,3001,Brisbane,2024-07-10
d770bacfb274074ac31bfea8c8e489ba,310041301,31301,New Chum,3001,Brisbane,2024-07-10
a493ece475e615150b570a869daf3d0b,310041302,31302,Redbank Plains,3001,Brisbane,2024-07-10
55169048a5de90e6bbdf9f2d24f1dd9e,310041303,31303,Springfield,3001,Brisbane,2024-07-10
924428f09bf17ccbfb865ebb23b329e7,310041304,31304,Springfield Lakes,3001,Brisbane,2024-07-10
e264ef90c2e3b52e0477ce4ec39e6384,311011305,31305,Beaudesert,3000,Not in any Significant Urban Area (Qld),2024-07-10
da44b446e6fdbc2959e789bedd1fe73a,311021306,31306,Beenleigh,3001,Brisbane,2024-07-10
c759b2bf1715efd8aebeabcd6363c065,311021307,31307,Eagleby,3001,Brisbane,2024-07-10
21e6d7d9c9b6467e4ba9cd2db4d0b8b9,311021308,31308,Edens Landing - Holmview,3001,Brisbane,2024-07-10
42d9e5a49be7abe505b7794f8adf60b5,311021309,31309,Mount Warren Park,3001,Brisbane,2024-07-10
95cac1b92b15c50762317da499e07f68,311021310,31310,Wolffdene - Bahrs Scrub,3001,Brisbane,2024-07-10
c03fd21e2857982752e9124ed70dbfaf,311031311,31311,Boronia Heights - Park Ridge,3001,Brisbane,2024-07-10
d7a94cf2dbdb2cdeb7a500275fbc3bfa,311031312,31312,Browns Plains,3001,Brisbane,2024-07-10
0ae4f12a42be4af507685aab5b21f502,311031313,31313,Chambers Flat - Logan Reserve,3001,Brisbane,2024-07-10
e56f503d20b110a2f5ae7ded5582d44c,311031314,31314,Crestmead,3001,Brisbane,2024-07-10
485ab695430c1137de89e1edae54e52b,311031315,31315,Greenbank Military Camp,3001,Brisbane,2024-07-10
071777cb6bf354c03070f579d1a3bdc5,311031316,31316,Hillcrest,3001,Brisbane,2024-07-10
58bed43779b9c36abc42f218296a5772,311031317,31317,Marsden,3001,Brisbane,2024-07-10
55cf6cdd0a93ed6d7ff8ab4b75e479e1,311031318,31318,Munruben - Park Ridge South,3001,Brisbane,2024-07-10
e6788c255b249e411765eb4459e39ec1,311031319,31319,Regents Park - Heritage Park,3001,Brisbane,2024-07-10
658bee5481bd01cfb25b28edda591163,311041320,31320,Greenbank,3001,Brisbane,2024-07-10
15743670a010b0f61b599d65abffa2ac,311041321,31321,Jimboomba,3001,Brisbane,2024-07-10
845a5b1be249fd25176aed057dfc9357,311041322,31322,Logan Village,3001,Brisbane,2024-07-10
2d3e1e62b56d85c9ff86d0b5280daff3,311051323,31323,Bethania - Waterford,3001,Brisbane,2024-07-10
6954fac5ec4da4e1dd55b56659bfba06,311051324,31324,Cornubia - Carbrook,3001,Brisbane,2024-07-10
9d31122ac05e5db70983c20d99ecc4a5,311051325,31325,Loganholme - Tanah Merah,3001,Brisbane,2024-07-10
b4b292d2716af2ebbfcaa556b80780f5,311051326,31326,Loganlea,3001,Brisbane,2024-07-10
fa1bb2db70cfad0906652c854f778c26,311051327,31327,Shailer Park,3001,Brisbane,2024-07-10
744e4dbe8691a7eff20d69a395a6c53c,311051328,31328,Waterford West,3001,Brisbane,2024-07-10
ddfbb267941fa54b45530c826b096647,311061329,31329,Daisy Hill,3001,Brisbane,2024-07-10
0ca7669651ecd80debd7438fb421ffc7,311061330,31330,Kingston (Qld.),3001,Brisbane,2024-07-10
b083db65662aea145220d052fb5e446f,311061331,31331,Logan Central,3001,Brisbane,2024-07-10
7ac822ea3e8cf24a4076f89be70e47c7,311061332,31332,Rochedale South - Priestdale,3001,Brisbane,2024-07-10
2c6bc6df2753ec7e02d6a9f5042c6275,311061333,31333,Slacks Creek,3001,Brisbane,2024-07-10
0a14de8ef3e9040ff86fe587217507e5,311061334,31334,Springwood,3001,Brisbane,2024-07-10
0d8ec2b719361124c1105a73b47b24b8,311061335,31335,Underwood,3001,Brisbane,2024-07-10
0142dae2a73a2f05c954c26b7007a2fd,311061336,31336,Woodridge,3001,Brisbane,2024-07-10
c1c4db3461f3f367e968555fb431f794,312011337,31337,Bowen,3000,Not in any Significant Urban Area (Qld),2024-07-10
679dac5ee5fc4864f47d1744d2d92685,312011338,31338,Broadsound - Nebo,3000,Not in any Significant Urban Area (Qld),2024-07-10
3f67554c07a3d1c4aebc7819198b89b8,312011339,31339,Clermont,3000,Not in any Significant Urban Area (Qld),2024-07-10
33970e6e963604cb13b039a360c419ee,312011340,31340,Collinsville,3000,Not in any Significant Urban Area (Qld),2024-07-10
55e2e2df7adf3be6e5a19cca2f9eedf7,312011341,31341,Moranbah,3000,Not in any Significant Urban Area (Qld),2024-07-10
97e7d916f9ac965f4f95fbca5e42c6d0,312021342,31342,Andergrove - Beaconsfield,3010,Mackay,2024-07-10
42be4a9fcc69c59be0f44602957f50da,312021343,31343,East Mackay,3010,Mackay,2024-07-10
f46cad13ec9c117add79e1bfc6d68204,312021344,31344,Eimeo - Rural View,3010,Mackay,2024-07-10
446392535a5ae4683fc7bed0bead90bb,312021345,31345,Eungella Hinterland,3000,Not in any Significant Urban Area (Qld),2024-07-10
030f439808c54dff37bce02be1bcac00,312021346,31346,Mackay,3010,Mackay,2024-07-10
73c2fd85d193811062ae3f0c9fdca221,312021347,31347,Mackay Harbour,3010,Mackay,2024-07-10
2877066fb4c3442b85eab8210628f028,312021348,31348,Mount Pleasant - Glenella,3010,Mackay,2024-07-10
5396aac52400fdf29abf2250f13b721c,312021349,31349,North Mackay,3010,Mackay,2024-07-10
89cfcdc7f388981a08128a2b86d6494a,312021350,31350,Ooralea - Bakers Creek,3010,Mackay,2024-07-10
64959625b8003c185013607b5b769049,312021351,31351,Pioneer Valley,3000,Not in any Significant Urban Area (Qld),2024-07-10
e00a054d2dcd2f52d1af9ba32cfe5a75,312021352,31352,Sarina,3000,Not in any Significant Urban Area (Qld),2024-07-10
039641e9316db413be46519eddaba0c2,312021353,31353,Seaforth - Calen,3000,Not in any Significant Urban Area (Qld),2024-07-10
9e48088794ab90f29519e769c5b292ad,312021354,31354,Shoal Point - Bucasia,3010,Mackay,2024-07-10
93c4c34e2db47e957a74d81c435f0238,312021355,31355,Slade Point,3010,Mackay,2024-07-10
d14a97153c35518f79f514ee2b88798b,312021356,31356,South Mackay,3010,Mackay,2024-07-10
01a58c035f2ce7e3485c43dce9b607d4,312021357,31357,Walkerston - Eton,3000,Not in any Significant Urban Area (Qld),2024-07-10
5c730b38486dbfb29d43019aeb91c6c4,312021358,31358,West Mackay,3010,Mackay,2024-07-10
d0f310213abe9eda27a09ecec3268718,312031359,31359,Airlie - Whitsundays,3000,Not in any Significant Urban Area (Qld),2024-07-10
f98fd5c6b7abd0d703e79b1bfda0bc88,312031360,31360,Cape Conway,3000,Not in any Significant Urban Area (Qld),2024-07-10
ba9f738c0a02859cea5ec00779372ef0,312031361,31361,Proserpine,3000,Not in any Significant Urban Area (Qld),2024-07-10
b56a30b77f24f912acb2ed5e71743392,313011362,31362,Beachmere - Sandstone Point,3001,Brisbane,2024-07-10
a120c5de65aed9675d23f01f8d44370c,313011363,31363,Bribie Island,3001,Brisbane,2024-07-10
0faf3a7723f953f54f51a6931bbe2950,313021364,31364,Burpengary - East,3001,Brisbane,2024-07-10
5ee6c7e29baa15f278a9451a9546d4f5,313021365,31365,Caboolture,3001,Brisbane,2024-07-10
6afbeceb018d3e090d3adf32a5f0ecdc,313021366,31366,Caboolture - South,3001,Brisbane,2024-07-10
1840e8a8a5ea58639b20e60b3057505b,313021367,31367,Elimbah,3001,Brisbane,2024-07-10
999f504a4504127394726605d2038f93,313021368,31368,Morayfield - East,3001,Brisbane,2024-07-10
b05cbda17a461fe4b0d63cabba8289bf,313021369,31369,Wamuran,3001,Brisbane,2024-07-10
9f5d4e8305a19dd60f7919994c5c19fc,313031370,31370,Kilcoy,3000,Not in any Significant Urban Area (Qld),2024-07-10
03c1992f76d7f486ded9fa60ac6b5b26,313031371,31371,Woodford - D'Aguilar,3000,Not in any Significant Urban Area (Qld),2024-07-10
d9ce9df11d24b45f779cd832bce02bfd,313041372,31372,Burpengary,3001,Brisbane,2024-07-10
297a2913151eef251184d40c9be91062,313041373,31373,Deception Bay,3001,Brisbane,2024-07-10
99768efa0bf80b7e7b561284914fc360,313041374,31374,Morayfield,3001,Brisbane,2024-07-10
c7121555fd71bd0f5b857df8a224a605,313041375,31375,Narangba,3001,Brisbane,2024-07-10
6b29d80e8a6655ae4916d12793ce9600,313041376,31376,Upper Caboolture,3001,Brisbane,2024-07-10
724aea77df9eba4c0a45e46780fee6fb,313051377,31377,Clontarf,3001,Brisbane,2024-07-10
12ffefb3164b51751d35a34963c112f7,313051378,31378,Margate - Woody Point,3001,Brisbane,2024-07-10
c7391df6134cd356a2bc89f14d6cb9cb,313051379,31379,Redcliffe,3001,Brisbane,2024-07-10
c02786effb30821a2c26b9edf77b9a53,313051380,31380,Rothwell - Kippa-Ring,3001,Brisbane,2024-07-10
d0b6e51be41b367d999d99810a7c07be,313051542,31542,Scarborough - Newport - Moreton Island,3001,Brisbane,2024-07-10
2186d07ca3ec85b9f384d08a2ae68fae,314011382,31382,Albany Creek,3001,Brisbane,2024-07-10
b3626310b0417173988ce690bd50f658,314011383,31383,Cashmere,3001,Brisbane,2024-07-10
9088cbb96a3f0549b86c390082ffe3d8,314011384,31384,Dayboro,3001,Brisbane,2024-07-10
1865ff84b67978d6cd2b420239400704,314011385,31385,Eatons Hill,3001,Brisbane,2024-07-10
8f86aaecd32f37f06f10b73e39378e7d,314011386,31386,The Hills District,3001,Brisbane,2024-07-10
817309c0a295cca05dd0cd0c9a7bd9b6,314011387,31387,Samford Valley,3001,Brisbane,2024-07-10
6bdd83b2e71ae6ea6db9d80a4326f6f5,314021388,31388,Dakabin - Kallangur,3001,Brisbane,2024-07-10
61bbfca281f883e2822fb5eb29f3c40a,314021389,31389,Murrumba Downs - Griffin,3001,Brisbane,2024-07-10
e487e4205f00126ea6c03561d944ee5b,314021390,31390,North Lakes - Mango Hill,3001,Brisbane,2024-07-10
82191440706ce11703438e83c2e7cc43,314031391,31391,Bray Park,3001,Brisbane,2024-07-10
31e3f99246a56df99a82ed92b680c6ea,314031392,31392,Lawnton,3001,Brisbane,2024-07-10
477608bf1941c07781a6413a91215b2b,314031393,31393,Petrie,3001,Brisbane,2024-07-10
